date,age_group,partially_vaccinated,at_least_one_dose,fully_vaccinated,population_total,population_12_and_up,partially_vaccinated_percent,partially_vaccinated_percent_12_and_up,at_least_one_dose_percent,at_least_one_dose_percent_12_and_up,fully_vaccinated_percent,fully_vaccinated_percent_12_and_up
9/9/20,50-64,283,368,85,7452506,7452506,3.80E-05,3.80E-05,4.94E-05,4.94E-05,1.14E-05,1.14E-05
9/8/20,50-64,278,351,73,7452506,7452506,3.73E-05,3.73E-05,4.71E-05,4.71E-05,9.80E-06,9.80E-06
9/7/20,50-64,280,337,57,7452506,7452506,3.76E-05,3.76E-05,4.52E-05,4.52E-05,7.65E-06,7.65E-06
9/6/20,50-64,279,336,57,7452506,7452506,3.74E-05,3.74E-05,4.51E-05,4.51E-05,7.65E-06,7.65E-06
9/5/20,50-64,278,335,57,7452506,7452506,3.73E-05,3.73E-05,4.50E-05,4.50E-05,7.65E-06,7.65E-06
9/4/20,50-64,276,333,57,7452506,7452506,3.70E-05,3.70E-05,4.47E-05,4.47E-05,7.65E-06,7.65E-06
9/3/20,50-64,269,317,48,7452506,7452506,3.61E-05,3.61E-05,4.25E-05,4.25E-05,6.44E-06,6.44E-06
9/2/20,50-64,254,297,43,7452506,7452506,3.41E-05,3.41E-05,3.99E-05,3.99E-05,5.77E-06,5.77E-06
9/1/20,50-64,250,285,35,7452506,7452506,3.35E-05,3.35E-05,3.82E-05,3.82E-05,4.70E-06,4.70E-06
8/31/20,50-64,238,262,24,7452506,7452506,3.19E-05,3.19E-05,3.52E-05,3.52E-05,3.22E-06,3.22E-06
8/30/20,50-64,224,239,15,7452506,7452506,3.01E-05,3.01E-05,3.21E-05,3.21E-05,2.01E-06,2.01E-06
8/29/20,50-64,223,238,15,7452506,7452506,2.99E-05,2.99E-05,3.19E-05,3.19E-05,2.01E-06,2.01E-06
8/28/20,50-64,218,233,15,7452506,7452506,2.93E-05,2.93E-05,3.13E-05,3.13E-05,2.01E-06,2.01E-06
8/27/20,50-64,209,219,10,7452506,7452506,2.80E-05,2.80E-05,2.94E-05,2.94E-05,1.34E-06,1.34E-06
8/26/20,50-64,190,197,7,7452506,7452506,2.55E-05,2.55E-05,2.64E-05,2.64E-05,9.39E-07,9.39E-07
8/25/20,50-64,174,178,4,7452506,7452506,2.33E-05,2.33E-05,2.39E-05,2.39E-05,5.37E-07,5.37E-07
8/24/20,50-64,163,167,4,7452506,7452506,2.19E-05,2.19E-05,2.24E-05,2.24E-05,5.37E-07,5.37E-07
8/22/20,50-64,145,149,4,7452506,7452506,1.95E-05,1.95E-05,2.00E-05,2.00E-05,5.37E-07,5.37E-07
8/21/20,50-64,139,143,4,7452506,7452506,1.87E-05,1.87E-05,1.92E-05,1.92E-05,5.37E-07,5.37E-07
8/20/20,50-64,127,129,2,7452506,7452506,1.70E-05,1.70E-05,1.73E-05,1.73E-05,2.68E-07,2.68E-07
8/19/20,50-64,118,120,2,7452506,7452506,1.58E-05,1.58E-05,1.61E-05,1.61E-05,2.68E-07,2.68E-07
8/18/20,50-64,107,109,2,7452506,7452506,1.44E-05,1.44E-05,1.46E-05,1.46E-05,2.68E-07,2.68E-07
8/17/20,50-64,102,104,2,7452506,7452506,1.37E-05,1.37E-05,1.40E-05,1.40E-05,2.68E-07,2.68E-07
8/16/20,50-64,95,97,2,7452506,7452506,1.27E-05,1.27E-05,1.30E-05,1.30E-05,2.68E-07,2.68E-07
8/14/20,50-64,93,95,2,7452506,7452506,1.25E-05,1.25E-05,1.27E-05,1.27E-05,2.68E-07,2.68E-07
8/13/20,50-64,84,86,2,7452506,7452506,1.13E-05,1.13E-05,1.15E-05,1.15E-05,2.68E-07,2.68E-07
8/12/20,50-64,69,71,2,7452506,7452506,9.26E-06,9.26E-06,9.53E-06,9.53E-06,2.68E-07,2.68E-07
8/11/20,50-64,55,57,2,7452506,7452506,7.38E-06,7.38E-06,7.65E-06,7.65E-06,2.68E-07,2.68E-07
8/10/20,50-64,47,49,2,7452506,7452506,6.31E-06,6.31E-06,6.57E-06,6.57E-06,2.68E-07,2.68E-07
8/9/20,50-64,37,39,2,7452506,7452506,4.96E-06,4.96E-06,5.23E-06,5.23E-06,2.68E-07,2.68E-07
8/7/20,50-64,36,38,2,7452506,7452506,4.83E-06,4.83E-06,5.10E-06,5.10E-06,2.68E-07,2.68E-07
8/6/20,50-64,30,32,2,7452506,7452506,4.03E-06,4.03E-06,4.29E-06,4.29E-06,2.68E-07,2.68E-07
8/5/20,50-64,25,27,2,7452506,7452506,3.35E-06,3.35E-06,3.62E-06,3.62E-06,2.68E-07,2.68E-07
8/4/20,50-64,20,21,1,7452506,7452506,2.68E-06,2.68E-06,2.82E-06,2.82E-06,1.34E-07,1.34E-07
8/3/20,50-64,16,17,1,7452506,7452506,2.15E-06,2.15E-06,2.28E-06,2.28E-06,1.34E-07,1.34E-07
8/1/20,50-64,8,9,1,7452506,7452506,1.07E-06,1.07E-06,1.21E-06,1.21E-06,1.34E-07,1.34E-07
7/30/20,50-64,7,7,0,7452506,7452506,9.39E-07,9.39E-07,9.39E-07,9.39E-07,0,0
7/29/20,50-64,5,5,0,7452506,7452506,6.71E-07,6.71E-07,6.71E-07,6.71E-07,0,0
7/27/20,50-64,1,1,0,7452506,7452506,1.34E-07,1.34E-07,1.34E-07,1.34E-07,0,0
2/17/22,65+,526905,5982546,5455641,6528949,6528949,0.080702882,0.080702882,0.916310726,0.916310726,0.835607844,0.835607844
2/16/22,65+,526838,5982067,5455229,6528949,6528949,0.08069262,0.08069262,0.916237361,0.916237361,0.835544741,0.835544741
2/15/22,65+,526853,5981392,5454539,6528949,6528949,0.080694917,0.080694917,0.916133975,0.916133975,0.835439058,0.835439058
2/14/22,65+,526823,5980720,5453897,6528949,6528949,0.080690322,0.080690322,0.916031049,0.916031049,0.835340726,0.835340726
2/13/22,65+,526782,5980074,5453292,6528949,6528949,0.080684043,0.080684043,0.915932105,0.915932105,0.835248062,0.835248062
2/12/22,65+,526752,5979889,5453137,6528949,6528949,0.080679448,0.080679448,0.91590377,0.91590377,0.835224322,0.835224322
2/11/22,65+,526667,5979455,5452788,6528949,6528949,0.080666429,0.080666429,0.915837296,0.915837296,0.835170867,0.835170867
2/10/22,65+,526618,5978573,5451955,6528949,6528949,0.080658924,0.080658924,0.915702206,0.915702206,0.835043282,0.835043282
2/9/22,65+,526612,5977733,5451121,6528949,6528949,0.080658005,0.080658005,0.915573548,0.915573548,0.834915543,0.834915543
2/8/22,65+,526462,5976719,5450257,6528949,6528949,0.08063503,0.08063503,0.91541824,0.91541824,0.834783209,0.834783209
2/7/22,65+,526365,5975725,5449360,6528949,6528949,0.080620173,0.080620173,0.915265995,0.915265995,0.834645821,0.834645821
2/6/22,65+,526251,5974750,5448499,6528949,6528949,0.080602713,0.080602713,0.91511666,0.91511666,0.834513947,0.834513947
2/5/22,65+,526136,5974435,5448299,6528949,6528949,0.080585099,0.080585099,0.915068413,0.915068413,0.834483314,0.834483314
2/4/22,65+,525971,5973856,5447885,6528949,6528949,0.080559827,0.080559827,0.914979731,0.914979731,0.834419904,0.834419904
2/3/22,65+,525697,5972610,5446913,6528949,6528949,0.08051786,0.08051786,0.914788889,0.914788889,0.834271029,0.834271029
2/2/22,65+,525481,5971499,5446018,6528949,6528949,0.080484776,0.080484776,0.914618723,0.914618723,0.834133947,0.834133947
2/1/22,65+,525236,5970314,5445078,6528949,6528949,0.080447251,0.080447251,0.914437224,0.914437224,0.833989973,0.833989973
1/31/22,65+,524977,5969045,5444068,6528949,6528949,0.080407582,0.080407582,0.914242859,0.914242859,0.833835277,0.833835277
1/30/22,65+,524721,5967826,5443105,6528949,6528949,0.080368372,0.080368372,0.914056152,0.914056152,0.83368778,0.83368778
1/29/22,65+,524577,5967432,5442855,6528949,6528949,0.080346316,0.080346316,0.913995805,0.913995805,0.833649489,0.833649489
1/28/22,65+,524336,5966735,5442399,6528949,6528949,0.080309404,0.080309404,0.91388905,0.91388905,0.833579647,0.833579647
1/27/22,65+,524008,5965305,5441297,6528949,6528949,0.080259166,0.080259166,0.913670026,0.913670026,0.83341086,0.83341086
1/26/22,65+,523626,5963841,5440215,6528949,6528949,0.080200657,0.080200657,0.913445793,0.913445793,0.833245136,0.833245136
1/25/22,65+,523359,5962329,5438970,6528949,6528949,0.080159762,0.080159762,0.91321421,0.91321421,0.833054447,0.833054447
1/24/22,65+,522870,5960595,5437725,6528949,6528949,0.080084865,0.080084865,0.912948623,0.912948623,0.832863758,0.832863758
1/23/22,65+,522306,5958796,5436490,6528949,6528949,0.079998481,0.079998481,0.912673081,0.912673081,0.8326746,0.8326746
1/22/22,65+,522065,5958291,5436226,6528949,6528949,0.079961568,0.079961568,0.912595733,0.912595733,0.832634165,0.832634165
1/21/22,65+,521550,5957361,5435811,6528949,6528949,0.079882689,0.079882689,0.912453291,0.912453291,0.832570602,0.832570602
1/20/22,65+,520756,5955509,5434753,6528949,6528949,0.079761076,0.079761076,0.912169631,0.912169631,0.832408555,0.832408555
1/19/22,65+,520216,5953600,5433384,6528949,6528949,0.079678368,0.079678368,0.911877241,0.911877241,0.832198873,0.832198873
1/18/22,65+,519494,5951462,5431968,6528949,6528949,0.079567783,0.079567783,0.911549776,0.911549776,0.831981993,0.831981993
1/17/22,65+,518773,5949250,5430477,6528949,6528949,0.079457352,0.079457352,0.911210977,0.911210977,0.831753625,0.831753625
1/16/22,65+,518176,5947491,5429315,6528949,6528949,0.079365913,0.079365913,0.910941562,0.910941562,0.831575649,0.831575649
1/15/22,65+,517961,5946921,5428960,6528949,6528949,0.079332983,0.079332983,0.910854258,0.910854258,0.831521275,0.831521275
1/14/22,65+,517387,5945845,5428458,6528949,6528949,0.079245067,0.079245067,0.910689454,0.910689454,0.831444387,0.831444387
1/13/22,65+,516604,5943664,5427060,6528949,6528949,0.079125139,0.079125139,0.910355403,0.910355403,0.831230264,0.831230264
1/12/22,65+,515683,5941173,5425490,6528949,6528949,0.078984075,0.078984075,0.909973872,0.909973872,0.830989796,0.830989796
1/11/22,65+,514814,5938670,5423856,6528949,6528949,0.078850976,0.078850976,0.909590502,0.909590502,0.830739526,0.830739526
1/10/22,65+,513801,5935966,5422165,6528949,6528949,0.078695821,0.078695821,0.909176347,0.909176347,0.830480526,0.830480526
1/9/22,65+,512883,5933383,5420500,6528949,6528949,0.078555216,0.078555216,0.908780724,0.908780724,0.830225508,0.830225508
1/8/22,65+,512463,5932555,5420092,6528949,6528949,0.078490887,0.078490887,0.908653904,0.908653904,0.830163017,0.830163017
1/7/22,65+,511935,5931230,5419295,6528949,6528949,0.078410017,0.078410017,0.908450962,0.908450962,0.830040945,0.830040945
1/6/22,65+,511091,5928538,5417447,6528949,6528949,0.078280746,0.078280746,0.908038645,0.908038645,0.829757898,0.829757898
1/5/22,65+,510124,5925568,5415444,6528949,6528949,0.078132637,0.078132637,0.907583747,0.907583747,0.829451111,0.829451111
1/4/22,65+,509139,5922557,5413418,6528949,6528949,0.07798177,0.07798177,0.907122571,0.907122571,0.8291408,0.8291408
1/3/22,65+,507989,5919402,5411413,6528949,6528949,0.077805632,0.077805632,0.906639338,0.906639338,0.828833707,0.828833707
1/2/22,65+,507068,5916589,5409521,6528949,6528949,0.077664567,0.077664567,0.906208488,0.906208488,0.82854392,0.82854392
1/1/22,65+,506772,5915850,5409078,6528949,6528949,0.077619231,0.077619231,0.9060953,0.9060953,0.828476069,0.828476069
12/31/21,65+,506704,5915704,5409000,6528949,6528949,0.077608816,0.077608816,0.906072938,0.906072938,0.828464122,0.828464122
12/30/21,65+,506320,5914648,5408328,6528949,6528949,0.077550001,0.077550001,0.905911196,0.905911196,0.828361196,0.828361196
12/29/21,65+,505316,5911866,5406550,6528949,6528949,0.077396224,0.077396224,0.905485094,0.905485094,0.82808887,0.82808887
12/28/21,65+,504214,5908633,5404419,6528949,6528949,0.077227437,0.077227437,0.904989915,0.904989915,0.827762478,0.827762478
12/27/21,65+,502990,5905164,5402174,6528949,6528949,0.077039965,0.077039965,0.904458589,0.904458589,0.827418624,0.827418624
12/26/21,65+,501902,5902149,5400247,6528949,6528949,0.076873322,0.076873322,0.903996799,0.903996799,0.827123477,0.827123477
12/25/21,65+,501536,5901277,5399741,6528949,6528949,0.076817264,0.076817264,0.90386324,0.90386324,0.827045976,0.827045976
12/24/21,65+,501517,5901249,5399732,6528949,6528949,0.076814354,0.076814354,0.903858952,0.903858952,0.827044598,0.827044598
12/23/21,65+,501265,5900514,5399249,6528949,6528949,0.076775757,0.076775757,0.903746376,0.903746376,0.82697062,0.82697062
12/22/21,65+,500076,5897459,5397383,6528949,6528949,0.076593645,0.076593645,0.90327846,0.90327846,0.826684816,0.826684816
12/21/21,65+,498652,5893515,5394863,6528949,6528949,0.076375539,0.076375539,0.902674381,0.902674381,0.826298842,0.826298842
12/20/21,65+,497056,5889194,5392138,6528949,6528949,0.076131089,0.076131089,0.90201256,0.90201256,0.82588147,0.82588147
12/19/21,65+,495681,5885389,5389708,6528949,6528949,0.075920489,0.075920489,0.901429771,0.901429771,0.825509282,0.825509282
12/18/21,65+,495120,5884259,5389139,6528949,6528949,0.075834564,0.075834564,0.901256695,0.901256695,0.825422131,0.825422131
12/17/21,65+,494331,5882443,5388112,6528949,6528949,0.075713717,0.075713717,0.90097855,0.90097855,0.825264832,0.825264832
12/16/21,65+,493022,5878651,5385629,6528949,6528949,0.075513226,0.075513226,0.900397752,0.900397752,0.824884526,0.824884526
12/15/21,65+,491567,5874760,5383193,6528949,6528949,0.075290372,0.075290372,0.89980179,0.89980179,0.824511418,0.824511418
12/14/21,65+,490411,5871032,5380621,6528949,6528949,0.075113315,0.075113315,0.899230795,0.899230795,0.82411748,0.82411748
12/13/21,65+,489356,5867619,5378263,6528949,6528949,0.074951727,0.074951727,0.898708046,0.898708046,0.82375632,0.82375632
12/12/21,65+,488279,5864117,5375838,6528949,6528949,0.074786769,0.074786769,0.898171666,0.898171666,0.823384897,0.823384897
12/11/21,65+,487805,5863051,5375246,6528949,6528949,0.074714169,0.074714169,0.898008393,0.898008393,0.823294224,0.823294224
12/10/21,65+,487102,5861239,5374137,6528949,6528949,0.074606495,0.074606495,0.89773086,0.89773086,0.823124365,0.823124365
12/9/21,65+,486125,5857505,5371380,6528949,6528949,0.074456854,0.074456854,0.897158945,0.897158945,0.822702092,0.822702092
12/8/21,65+,484678,5853216,5368538,6528949,6528949,0.074235225,0.074235225,0.896502025,0.896502025,0.8222668,0.8222668
12/7/21,65+,483187,5848664,5365477,6528949,6528949,0.074006858,0.074006858,0.895804822,0.895804822,0.821797965,0.821797965
12/6/21,65+,481766,5844069,5362303,6528949,6528949,0.073789212,0.073789212,0.895101034,0.895101034,0.821311822,0.821311822
12/5/21,65+,480448,5839540,5359092,6528949,6528949,0.073587342,0.073587342,0.894407354,0.894407354,0.820820013,0.820820013
12/4/21,65+,479948,5838358,5358410,6528949,6528949,0.07351076,0.07351076,0.894226314,0.894226314,0.820715555,0.820715555
12/3/21,65+,479289,5836231,5356942,6528949,6528949,0.073409824,0.073409824,0.893900534,0.893900534,0.82049071,0.82049071
12/2/21,65+,477980,5831299,5353319,6528949,6528949,0.073209333,0.073209333,0.893145129,0.893145129,0.819935797,0.819935797
12/1/21,65+,476616,5826246,5349630,6528949,6528949,0.073000417,0.073000417,0.892371192,0.892371192,0.819370775,0.819370775
11/30/21,65+,475324,5821200,5345876,6528949,6528949,0.072802529,0.072802529,0.891598326,0.891598326,0.818795797,0.818795797
11/29/21,65+,474212,5816338,5342126,6528949,6528949,0.072632211,0.072632211,0.890853643,0.890853643,0.818221432,0.818221432
11/28/21,65+,473561,5812301,5338740,6528949,6528949,0.072532501,0.072532501,0.89023532,0.89023532,0.817702819,0.817702819
11/27/21,65+,473193,5811266,5338073,6528949,6528949,0.072476137,0.072476137,0.890076795,0.890076795,0.817600658,0.817600658
11/26/21,65+,472805,5809695,5336890,6528949,6528949,0.072416709,0.072416709,0.889836174,0.889836174,0.817419465,0.817419465
11/25/21,65+,472141,5807067,5334926,6528949,6528949,0.072315008,0.072315008,0.889433659,0.889433659,0.817118651,0.817118651
11/24/21,65+,472128,5806943,5334815,6528949,6528949,0.072313017,0.072313017,0.889414667,0.889414667,0.81710165,0.81710165
11/23/21,65+,471330,5803202,5331872,6528949,6528949,0.072190792,0.072190792,0.88884168,0.88884168,0.816650888,0.816650888
11/22/21,65+,470015,5798106,5328091,6528949,6528949,0.071989381,0.071989381,0.888061157,0.888061157,0.816071775,0.816071775
11/21/21,65+,469000,5793297,5324297,6528949,6528949,0.07183392,0.07183392,0.887324591,0.887324591,0.815490671,0.815490671
11/20/21,65+,468548,5791951,5323403,6528949,6528949,0.07176469,0.07176469,0.887118432,0.887118432,0.815353742,0.815353742
11/19/21,65+,467898,5789551,5321653,6528949,6528949,0.071665133,0.071665133,0.886750838,0.886750838,0.815085705,0.815085705
11/18/21,65+,467078,5784558,5317480,6528949,6528949,0.071539539,0.071539539,0.885986091,0.885986091,0.814446552,0.814446552
11/17/21,65+,466124,5779359,5313235,6528949,6528949,0.07139342,0.07139342,0.885189791,0.885189791,0.813796371,0.813796371
11/16/21,65+,465255,5774053,5308798,6528949,6528949,0.071260321,0.071260321,0.884377103,0.884377103,0.813116782,0.813116782
11/15/21,65+,464512,5768603,5304091,6528949,6528949,0.07114652,0.07114652,0.883542359,0.883542359,0.812395839,0.812395839
11/14/21,65+,463771,5763585,5299814,6528949,6528949,0.071033025,0.071033025,0.882773782,0.882773782,0.811740756,0.811740756
11/13/21,65+,463359,5762187,5298828,6528949,6528949,0.070969922,0.070969922,0.882559659,0.882559659,0.811589737,0.811589737
11/12/21,65+,462746,5759729,5296983,6528949,6528949,0.070876032,0.070876032,0.882183181,0.882183181,0.811307149,0.811307149
11/11/21,65+,462019,5754346,5292327,6528949,6528949,0.070764682,0.070764682,0.8813587,0.8813587,0.810594018,0.810594018
11/10/21,65+,461322,5749535,5288213,6528949,6528949,0.070657927,0.070657927,0.880621827,0.880621827,0.809963901,0.809963901
11/9/21,65+,460585,5744164,5283579,6528949,6528949,0.070545045,0.070545045,0.879799184,0.879799184,0.809254139,0.809254139
11/8/21,65+,460089,5738671,5278582,6528949,6528949,0.070469075,0.070469075,0.878957854,0.878957854,0.808488778,0.808488778
11/7/21,65+,459497,5733309,5273812,6528949,6528949,0.070378402,0.070378402,0.878136588,0.878136588,0.807758186,0.807758186
11/6/21,65+,459169,5731789,5272620,6528949,6528949,0.070328165,0.070328165,0.877903779,0.877903779,0.807575614,0.807575614
11/5/21,65+,458765,5729170,5270405,6528949,6528949,0.070266286,0.070266286,0.877502642,0.877502642,0.807236356,0.807236356
11/4/21,65+,458295,5723373,5265078,6528949,6528949,0.070194299,0.070194299,0.876614751,0.876614751,0.806420451,0.806420451
11/3/21,65+,457692,5717412,5259720,6528949,6528949,0.070101941,0.070101941,0.87570174,0.87570174,0.805599799,0.805599799
11/2/21,65+,457212,5711483,5254271,6528949,6528949,0.070028423,0.070028423,0.874793631,0.874793631,0.804765208,0.804765208
11/1/21,65+,456662,5705185,5248523,6528949,6528949,0.069944182,0.069944182,0.873829004,0.873829004,0.803884821,0.803884821
10/31/21,65+,455846,5699027,5243181,6528949,6528949,0.069819201,0.069819201,0.87288582,0.87288582,0.803066619,0.803066619
10/30/21,65+,455539,5697333,5241794,6528949,6528949,0.069772179,0.069772179,0.87262636,0.87262636,0.802854181,0.802854181
10/29/21,65+,455149,5694418,5239269,6528949,6528949,0.069712445,0.069712445,0.872179887,0.872179887,0.802467442,0.802467442
10/28/21,65+,454647,5687964,5233317,6528949,6528949,0.069635557,0.069635557,0.871191366,0.871191366,0.801555809,0.801555809
10/27/21,65+,454212,5681780,5227568,6528949,6528949,0.069568931,0.069568931,0.8702442,0.8702442,0.800675269,0.800675269
10/26/21,65+,453617,5675536,5221919,6528949,6528949,0.069477798,0.069477798,0.869287844,0.869287844,0.799810046,0.799810046
10/25/21,65+,452874,5668967,5216093,6528949,6528949,0.069363997,0.069363997,0.86828171,0.86828171,0.798917712,0.798917712
10/24/21,65+,452041,5663096,5211055,6528949,6528949,0.069236412,0.069236412,0.867382484,0.867382484,0.798146072,0.798146072
10/23/21,65+,451613,5661412,5209799,6528949,6528949,0.069170857,0.069170857,0.867124556,0.867124556,0.797953698,0.797953698
10/22/21,65+,451172,5658507,5207335,6528949,6528949,0.069103312,0.069103312,0.866679614,0.866679614,0.797576302,0.797576302
10/21/21,65+,450716,5653474,5202758,6528949,6528949,0.069033469,0.069033469,0.86590874,0.86590874,0.79687527,0.79687527
10/20/21,65+,450852,5650765,5199913,6528949,6528949,0.0690543,0.0690543,0.865493818,0.865493818,0.796439519,0.796439519
10/19/21,65+,450834,5648177,5197343,6528949,6528949,0.069051543,0.069051543,0.86509743,0.86509743,0.796045887,0.796045887
10/18/21,65+,450805,5645517,5194712,6528949,6528949,0.069047101,0.069047101,0.864690014,0.864690014,0.795642913,0.795642913
10/17/21,65+,450694,5642731,5192037,6528949,6528949,0.0690301,0.0690301,0.864263299,0.864263299,0.795233199,0.795233199
10/16/21,65+,450555,5642005,5191450,6528949,6528949,0.06900881,0.06900881,0.864152102,0.864152102,0.795143292,0.795143292
10/15/21,65+,450350,5640472,5190122,6528949,6528949,0.068977411,0.068977411,0.863917301,0.863917301,0.79493989,0.79493989
10/14/21,65+,450309,5637415,5187106,6528949,6528949,0.068971131,0.068971131,0.863449079,0.863449079,0.794477947,0.794477947
10/13/21,65+,450445,5634637,5184192,6528949,6528949,0.068991962,0.068991962,0.863023589,0.863023589,0.794031627,0.794031627
10/12/21,65+,450441,5631884,5181443,6528949,6528949,0.068991349,0.068991349,0.862601929,0.862601929,0.79361058,0.79361058
10/11/21,65+,450519,5628851,5178332,6528949,6528949,0.069003296,0.069003296,0.862137382,0.862137382,0.793134086,0.793134086
10/10/21,65+,450254,5625620,5175366,6528949,6528949,0.068962707,0.068962707,0.861642509,0.861642509,0.792679802,0.792679802
10/9/21,65+,450132,5624724,5174592,6528949,6528949,0.068944021,0.068944021,0.861505274,0.861505274,0.792561253,0.792561253
10/8/21,65+,449994,5623123,5173129,6528949,6528949,0.068922885,0.068922885,0.861260059,0.861260059,0.792337174,0.792337174
10/7/21,65+,449903,5619369,5169466,6528949,6528949,0.068908947,0.068908947,0.860685081,0.860685081,0.791776134,0.791776134
10/6/21,65+,449648,5615732,5166084,6528949,6528949,0.06886989,0.06886989,0.860128024,0.860128024,0.791258134,0.791258134
10/5/21,65+,449778,5612452,5162674,6528949,6528949,0.068889801,0.068889801,0.859625646,0.859625646,0.790735844,0.790735844
10/4/21,65+,449721,5609052,5159331,6528949,6528949,0.068881071,0.068881071,0.859104888,0.859104888,0.790223817,0.790223817
10/3/21,65+,449438,5605385,5155947,6528949,6528949,0.068837726,0.068837726,0.858543236,0.858543236,0.78970551,0.78970551
10/2/21,65+,449314,5604306,5154992,6528949,6528949,0.068818733,0.068818733,0.858377972,0.858377972,0.789559238,0.789559238
10/1/21,65+,449273,5602566,5153293,6528949,6528949,0.068812454,0.068812454,0.858111466,0.858111466,0.789299013,0.789299013
9/30/21,65+,449481,5598558,5149077,6528949,6528949,0.068844312,0.068844312,0.857497585,0.857497585,0.788653273,0.788653273
9/29/21,65+,449540,5594445,5144905,6528949,6528949,0.068853348,0.068853348,0.856867621,0.856867621,0.788014273,0.788014273
9/28/21,65+,449339,5590164,5140825,6528949,6528949,0.068822562,0.068822562,0.856211926,0.856211926,0.787389364,0.787389364
9/27/21,65+,449108,5585594,5136486,6528949,6528949,0.068787182,0.068787182,0.855511967,0.855511967,0.786724785,0.786724785
9/26/21,65+,448200,5580931,5132731,6528949,6528949,0.068648109,0.068648109,0.854797763,0.854797763,0.786149654,0.786149654
9/25/21,65+,448123,5579752,5131629,6528949,6528949,0.068636315,0.068636315,0.854617183,0.854617183,0.785980868,0.785980868
9/24/21,65+,447896,5577473,5129577,6528949,6528949,0.068601547,0.068601547,0.854268122,0.854268122,0.785666575,0.785666575
9/23/21,65+,448043,5574204,5126161,6528949,6528949,0.068624062,0.068624062,0.853767429,0.853767429,0.785143367,0.785143367
9/22/21,65+,448290,5571989,5123699,6528949,6528949,0.068661893,0.068661893,0.85342817,0.85342817,0.784766277,0.784766277
9/21/21,65+,448778,5570005,5121227,6528949,6528949,0.068736637,0.068736637,0.853124293,0.853124293,0.784387656,0.784387656
9/20/21,65+,449278,5567876,5118598,6528949,6528949,0.068813219,0.068813219,0.852798207,0.852798207,0.783984987,0.783984987
9/19/21,65+,449720,5565651,5115931,6528949,6528949,0.068880918,0.068880918,0.852457417,0.852457417,0.783576499,0.783576499
9/18/21,65+,449817,5564966,5115149,6528949,6528949,0.068895775,0.068895775,0.8523525,0.8523525,0.783456725,0.783456725
9/17/21,65+,450100,5563802,5113702,6528949,6528949,0.06893912,0.06893912,0.852174217,0.852174217,0.783235096,0.783235096
9/16/21,65+,450907,5561510,5110603,6528949,6528949,0.069062724,0.069062724,0.851823165,0.851823165,0.782760441,0.782760441
9/15/21,65+,451830,5559337,5107507,6528949,6528949,0.069204094,0.069204094,0.851490339,0.851490339,0.782286245,0.782286245
9/14/21,65+,452520,5557212,5104692,6528949,6528949,0.069309777,0.069309777,0.851164866,0.851164866,0.781855089,0.781855089
9/13/21,65+,453340,5555083,5101743,6528949,6528949,0.069435372,0.069435372,0.85083878,0.85083878,0.781403408,0.781403408
9/12/21,65+,453951,5552921,5098970,6528949,6528949,0.069528955,0.069528955,0.850507639,0.850507639,0.780978684,0.780978684
9/11/21,65+,454033,5552161,5098128,6528949,6528949,0.069541514,0.069541514,0.850391234,0.850391234,0.78084972,0.78084972
9/10/21,65+,454297,5550933,5096636,6528949,6528949,0.06958195,0.06958195,0.850203149,0.850203149,0.7806212,0.7806212
9/9/21,65+,455012,5548334,5093322,6528949,6528949,0.069691462,0.069691462,0.849805076,0.849805076,0.780113614,0.780113614
9/8/21,65+,455536,5545773,5090237,6528949,6528949,0.06977172,0.06977172,0.849412823,0.849412823,0.779641103,0.779641103
9/7/21,65+,456108,5543325,5087217,6528949,6528949,0.06985933,0.06985933,0.849037877,0.849037877,0.779178548,0.779178548
9/6/21,65+,457244,5540844,5083600,6528949,6528949,0.070033324,0.070033324,0.848657877,0.848657877,0.778624554,0.778624554
9/5/21,65+,457405,5540369,5082964,6528949,6528949,0.070057983,0.070057983,0.848585124,0.848585124,0.778527141,0.778527141
9/4/21,65+,457486,5539547,5082061,6528949,6528949,0.07007039,0.07007039,0.848459224,0.848459224,0.778388834,0.778388834
9/3/21,65+,457700,5538104,5080404,6528949,6528949,0.070103167,0.070103167,0.848238208,0.848238208,0.778135041,0.778135041
9/2/21,65+,458313,5535110,5076797,6528949,6528949,0.070197056,0.070197056,0.847779635,0.847779635,0.777582579,0.777582579
9/1/21,65+,458762,5532287,5073525,6528949,6528949,0.070265827,0.070265827,0.847347253,0.847347253,0.777081426,0.777081426
8/31/21,65+,458929,5529244,5070315,6528949,6528949,0.070291405,0.070291405,0.846881175,0.846881175,0.77658977,0.77658977
8/30/21,65+,459337,5526330,5066993,6528949,6528949,0.070353896,0.070353896,0.846434855,0.846434855,0.776080959,0.776080959
8/29/21,65+,459779,5523429,5063650,6528949,6528949,0.070421595,0.070421595,0.845990526,0.845990526,0.775568932,0.775568932
8/28/21,65+,459898,5522497,5062599,6528949,6528949,0.070439821,0.070439821,0.845847777,0.845847777,0.775407956,0.775407956
8/27/21,65+,460200,5520861,5060661,6528949,6528949,0.070486077,0.070486077,0.845597201,0.845597201,0.775111124,0.775111124
8/26/21,65+,460701,5517558,5056857,6528949,6528949,0.070562812,0.070562812,0.8450913,0.8450913,0.774528488,0.774528488
